"agency_zuul_uid_sha1","agency_zuul_uid","name"
"07882449ea029f59d72988ccd7e5148689c83310","AGCY-c36b9c1b-bd1b-4c61-955e-a91e32be8bf1","Wiseman Group"
"7e5a9333392ccd640d42f566d93df1be7b9e84e9","AGCY-69a853e7-b8e0-40f2-a013-87946d5580bd","Novus Asia"
"c579d7350fba0b70f9f0c845b3ef515d44b7e91b","AGCY-76f1e7ef-8e9e-4a49-8181-65294d0e12bb","IFF"
"68d3c5d18d2c10245b0fda88eaf0e1f7d81b2437","AGCY-3b9b7223-e51f-47f6-bfab-5d1f75256447","Marcus Graham Project"
"90bd5b0c12e9ff206e952981509d3ad2d47934a1","AGCY-ef7dcf45-b119-471c-bff6-71d5018e4d2a","Yonder Media"
"c051d5ae1de6e6bd56282b6641c0f30a204f3f5e","AGCY-5f351250-6ad1-4d72-a17f-4a0d2d8c3c2c","Mid-West Digital Marketing"
"555ca4937888f764deb047a821c924bf9559317b","AGCY-adb21992-97f3-4a04-9594-56bb89c18332","Robert Sharp & Associates"
"d10bc6db836a4458f9849be7f2ff81447b2f07fc","AGCY-7d183723-a181-4a75-a5b3-d0ef1205a3ae","Relivinc "
"97c3097625143499a97b7aa706565289dcd3c4ad","AGCY-89bd3d91-bcde-4a82-b2b7-eb4ffbfd0610","445 Digital"
"befbfb36288b4ffbd890447dc815bedce0b735f8","AGCY-4eb0905c-0c3d-4c65-9242-225a12f3d51b","Marketfleet Inc."
"c2acb5a476c8e4d13e7b58bdef272136e292652d","AGCY-2fd37d7d-bd25-4029-bd52-19f3e26750b1","Gold Eagle"
"6a22c31b3ac060d45fc60f43563b431428d1fb9d","AGCY-ca5919fe-2e1a-483a-8fa1-5110d90e39d6","Strategis"
"19e24f80af77988352213c091fab3d84afca866d","AGCY-3c16ba1f-5966-42f8-8000-91dadd386b05","Geary Company"
"7f1122e9e20b761bf31d59c1dceff2cfa356d8e7","AGCY-16f1ace5-eba2-488b-b945-15db0191fc29","Clear Results"
"3548d05dc52fccdd707a3ee530271bb5f00280e2","AGCY-f8464490-6160-4ca0-b7da-009f0fef365f","Impact Management"
"56f20a20ee5bd6f9581a5daff070ba608136cb1f","AGCY-6d0cab86-ba00-44a3-816c-42e7346deed2","Auditor of State"
"b2d2fc4ce947bb6e6b11ee8238f6c341d279fe2c","AGCY-fd6af4cd-ec6c-437e-afc3-3a026be377c4","SuperHeroes Amsterdam"
"34f0c64ce5fd6c0e1f17e758ed85f94e18200d7c","AGCY-6d666ac0-832d-4083-bddf-7b71d75b2b29","Faiss Foley Warren"
"3ff88ffef35942411ab62a0a5d39e2906ee0c317","AGCY-b27d8d83-14a5-407e-9012-0b5f45493121","Rain 43"
"189e668e71295f36e2a4b0964c4ef2c48be3232c","AGCY-1edfa87e-0d04-4b0a-b0e6-fcc79031db3c","Newman PR"
"55446196b2b90ba2dbc605f16c6745d7dd6c9ab5","AGCY-ad8cefd8-4db3-4582-bbb9-56a3147038a8","Enash Colombia SAS"
"56e0b31bff704161795e300f499d7dfd429731c9","AGCY-4aac226b-fb47-4674-aab2-9319c7300e46","VonZipper"
"5298f0b76df06c7483e360c58f39a921fd11c72b","AGCY-340f77f8-9f73-4a1f-89db-3f0c3c9b89be","Blakely + Company"
"c48c86770f536b5e3e21f2e489e2405a2310b139","AGCY-336446b2-d3a6-417e-b3ba-f88534e6c21a","Scoop Social"
"cd8b6a536d61c3160a48dad5ba61564862e4bc70","AGCY-170a875e-2725-4e50-b092-17cafaa1bfee","MindEcology"
"1a7655e67442ca30ca04304a7491ba742f85b40d","AGCY-1d66aeb0-f970-42c1-80ee-e50553e0dcce","ASADART"
"cfd5e62163ec52f78e40a3557527881a88420022","AGCY-643d61c9-ebb5-4f32-8c6e-68895aa58e7c","Brighton Agency"
"eb2a273590484501059d467d6c68c7eb6b6eed5c","AGCY-85c81a38-4496-49af-b158-c80359e66d19","25AM "
"b9ffec0ee83dc6db62ed6b8d5fdba8196db62a53","AGCY-95a314a4-f3c1-4269-a77e-dad90356b269","Varial Surf Technology, Inc."
"39218b29497386a1d251830de74c836e918f6535","AGCY-a987b553-76ba-421b-a2a0-4608e9c8ce6c","Alta Resources"
"aa7b6c6e0603e7036dd792a941ddaf575b7ec03b","AGCY-77846208-892b-48ba-9e89-6523609f7421","Digital Prism Advisors"
"86ca59034f673a0a557267194542fb8551029576","AGCY-96470f3a-87dd-40e8-bc2d-fc63baa5fd6c","GarageFly"
"50be6993ad4e440eb394a57728d43354d15e8284","AGCY-f2e70ed0-87ba-4433-8508-4d10757ebd27","Pyramid Communications"
"132d2e09ef0fe845f8687f02821a281518109a10","AGCY-cfd819aa-75f4-4b8b-ba4a-b93c059bf8ce","Consumers Credit Union"
"1504d417c078d77d9eba96564a6ac3fff17d5258","AGCY-8c123c59-a31c-4271-8311-cb6790e49f03","Ritz Marketing"
"c8443bc71b7618d4ce501f371344589cc2ce77b0","AGCY-781ccafb-611d-487e-986d-df3a1a2e30b2","Reber Ranch"
"82abde5440fefd5643d5399dcdd583db827ba9d2","AGCY-e9626a8d-cdfb-492c-b9aa-0a9b9bdfffe2","goeasy"
"6a9658b555552687d9c58b3909b4bd32653ac34a","AGCY-06207b79-0ddd-428d-847c-0dca56fff1b9","African Media Agency LLC"
"039b5794b7fada62ee785bab22ec65b0bde0950e","AGCY-fd89d3c2-01af-487d-8f80-ccd884407938","Moose Media Management Ltd"
"c2f0e001fda9e7d875e342c54de4ffc21fa8ae9e","AGCY-82998d58-56c1-4cb1-b9bc-0be4044b8b4a","Thr33fold"
"3f13d02e9a7d7920ccec97fe2af52fc689085593","AGCY-0eb72685-e51a-43d7-9818-d9f8283e4c95","Colorado Seminary"
"c240bec78859d5061ae80759c2b9c8e9b42d3ce7","AGCY-c4d4a229-25fd-4582-a31c-7d5f7add9aff","Local X"
"0c41371082e938dcb215be32ea44144b0a935da8","AGCY-8995d9a5-b5b6-4e71-932a-b55fa260e633","3Lemon"
"adb682ef067dd690bc6b8496a552cf5690ee91b3","AGCY-2b8702d9-c780-401e-a8a8-7881de067236","Vertex Inc."
"64a4d3da96d835df90dd64bb0b9dc33175d0e087","AGCY-655fb8cd-6eb5-45ac-b44a-62c32f49104a","LRXD"
"e5dd2490c9d9f31e80be109b068ca1f32fac3d0a","AGCY-50a19711-5d16-438b-8653-0e842b6b2641","Becker Communications"
"d64e896894a71ec98f6c73c21c60cd18afebf904","AGCY-c7e75c44-60a7-47f0-a982-df1ed1ac38a3","El Paso Electric"
"c3cf9c15ad69f0de62406755970287e2344f0f22","AGCY-be82db63-34f0-402a-94ed-e6cbbe703ed8","teamaxt"
"592b2a2705c6f686eefa60395ccc9754f151239b","AGCY-8a1ca4d0-556d-407f-8166-20b72ad0c9db","Penna"
"e0c8885a3e453a7802e071e35b9700ff86461181","AGCY-beb38ba6-f290-4e5d-9560-b8fe256f9cff","LDS Business College"
"841a245a28afd814ee8ac86dcb4a44d229cea88d","AGCY-6ed4131c-4e9c-49e3-ad27-d014f2da9868","Quiip"
"815b890828dc52739ae4112681c16b33ed857b0f","AGCY-0781a22b-d68d-410b-9afa-f231589fcdee","Casual Fridays"
"bab19de34eb5237fd8a53fd3f7022ac679ce0e95","AGCY-bbf25f45-06f5-4a1c-813d-e90d2d783839","KC Royals"
"3cd81f4e0bc3286f4b60c7346f18f2509d79159c","AGCY-cdf0c584-9c08-45bd-9014-eb5682d017fd","East Carolina University"
"e794e43f25eaf77778a150008e734bcd4454ea41","AGCY-db95216b-bc14-4b45-afb7-20cee52cfc75","VMC Media"
"427be77a7472cbb498aac510189f99fe4b7f5b7c","AGCY-bf6b3303-e052-4ccb-8b52-ee1809081161","EDUCAUSE"
"e65da6fa9b8063dc20723268b4392593c8f0dadf","AGCY-ba8ef6e8-264e-4ec8-974f-7c86acf6cd1d","SMARP"
"20517a38910f5e80da8a99515afc4f936f3addb3","AGCY-71ab1522-95eb-4eb7-b00d-ccdf4fc7c747","Salter Mitchell Inc."
"d1afc2d8e221d4a7c41f50b5e1476193f3d13d68","AGCY-0ed01ada-47a2-4caf-b80c-7f5aa8878d2d","The Hastings Group"
"f395c97df87f9d2e8a6d2cd3d92483fb89606d66","AGCY-56fc3000-45d9-4c4a-ae1a-7fa7502dabb0","You Love Home"
"ba017ffbeff1cfc2798b4f857c07fa56176963af","AGCY-299ce35d-7b55-4a8d-a590-c2661f5631a7","Firebelly Marketing"
"8d2068c6e85e9aa3c9dab2e7e235f052c6c89409","AGCY-5fc52066-2b4e-43b1-be57-af33ee74ba21","Thread Marketing"
"2fbabecb0dc1b5eae0665c76ec5d6a28b3f9b899","AGCY-1b5c1a08-292d-4d88-bbc6-ecbaf057e7cc","Unintimidated PAC"
"12561142a46ad77c2a396b5518540a9547ccbb2e","AGCY-2d40fc04-677f-4493-a5a8-ebbaee66d589","Dana Holding Corporation"
"ffc7545d48c5e2d5439a49721a1ae1065daa3069","AGCY-b1635188-0fdc-45cb-8c62-c2c7228cf120","Regal Entertainment Group"
"a60fc31ebad2f6b86c0187f9b881092e86dbda8b","AGCY-4f3d9540-676c-45c7-94e3-448c5f7ebe78","Olin Business School, Washington University"
"0d97afab2378eff9d26ef6e0f4ed404ffb8c3040","AGCY-ebc6df52-adf1-4939-8069-4d0be8531cfb","Creative Marketing Concepts"
"39ae0b23ad364259fe5ffe66ae0521d8e928000e","AGCY-5b0369ed-7de7-4618-9908-b40bdf751731","The Daylight Partnership, LTD."
"734158b68945ae595a740adb96c0674af9236886","AGCY-0820eeb4-2a1a-4f6b-9462-3bffcc26b9d3","Globe Runner"
"0294ea527ac747f69c2c799f2f593f85e00a1580","AGCY-20ef5aeb-b9d3-4cc0-b37b-7ee9ea404fbe","Pierpont Communications"
"d4a17fd5b4f7534a9b72e914b700c6980e8c97dd","AGCY-1ec1d106-7674-446f-914a-a82fb1fbacac","Publicis Chile"
"749ef1e757b6dd46f7d4bec84df65730a20b3a5d","AGCY-f6038bce-bcf2-47c7-822d-46726d54fd4a","Open Russia"
"1dc30be21a97bc57b68a647c42c6f14ae6da066e","AGCY-71551969-163e-452d-8693-24d323c6d29d","Brand In Motion"
"5a233e644a9489ea49b70038bfc0c3e00dd3513f","AGCY-dcaf5f7b-9e0f-4bdc-a722-bcd8a6522079","Kelly Wearstler"
"3b83bc559c134b4108ee03767ea7dbabdf12b11a","AGCY-428ff36a-613a-4676-9fa0-738f1b3cd06c","Zenith Optimedia"
"98b2c1c19b4195e22a15ff7a4d84fd47c8530e84","AGCY-b997a013-73c7-4e74-be54-5c7b39e7d382","Generation C"
"67bb9f255c3866aa2451738c0f46cba5d4414608","AGCY-448a8ec8-40e7-4817-b8bb-6d8823b2a396","Ron Foth"
"114d31d1c9d255ec51c24e07df6db60ab1b65498","AGCY-171d540e-bff2-479b-82a8-a919e69abd04","Dominion Marine Media"
"6778eccf51e6b3a472b7f576f39d8b0e0e34919d","AGCY-05211c6f-7a3b-4a51-ae53-36a77a31a5dc","-Memorial Health System"
"4cfd12abb2b9fde0af96aab4929f8a12efb4ca8e","AGCY-4b385ddb-f9be-4041-a2ea-91c3c3d6480e","NeWave Solutions"
"00c1a9d8392030e3af10caea757330cc837859c5","AGCY-25959e9c-3510-42ab-b03c-3829ad3fc4ec","Nutanix"
"39fbf2034e0a2fbd342cb3f0790f027b11e5a74f","AGCY-b5da7916-edab-422b-a48d-328b8115853f","Rio Creative"
"cea564bd6598694b98e4fb2307639477bb4884d6","AGCY-ea823166-e038-4e0e-bbb3-51ac6130494b","VML"
"04a855ed289e54e77a2b0e9eaa376728c6f21120","AGCY-93eab0f3-3799-4957-8352-f71ece8f300c","Ciena Corporation"
"3214a7be41515c8076728fd6f894837e1ce46f22","AGCY-2a8d48dc-49fa-4b54-9549-a96f318fa8e9","Jungle Jumparoo"
"1585424cdce81e50159a291343a27135cb0683f5","AGCY-656101d7-99e0-4d0a-a5bb-afd36b230178","Acuitive Digital"
"2a35f5da63849fa2dc9329293c559e4b47f7c1e8","AGCY-a5d6e3e6-1000-429c-bfca-e090f9d2ebae","Marcus Theatres Corporation"
"a41b3208104cd520e45cdb7c585991d694a25b22","AGCY-f6720f48-b7fe-4d3b-87b6-d2a6c607f576","S3 Advertising Agency"
"beea3fc101f144f0b0cf8b0e10c6b24027a3fb8d","AGCY-ad876c4f-75f5-4f16-bc8c-7f4f51ad292a","Elevate My Brand"
"198efc35e5ad5b74bf802e8dff309424e38db2fb","AGCY-19501d6c-0842-467b-99d8-05d61db0f55c","MYN North America"
"3608205b13933768cb969a478841d058cf4bad40","AGCY-961f7b34-e517-4cf2-b3bf-ef1ef83156cf","Forward 3D"
"57b77ba6208cf61f74a493204c4aee470d6867ae","AGCY-621c2fce-01be-449c-bdeb-8f79d16b4a2c","Sodaco Sdn Bhd"
"fd85b41c6f4fde5588367c77070a7f1d57835c35","AGCY-9a513612-324c-4070-854e-c86edd2bb3de","Success Academy Charter Schools"
"f30a7da0a398039331e67058ce2ce135fdb0f2a3","AGCY-1606b356-85e4-44f6-ad7d-98cd43064cac","Adhouse Advertising"
"f1ce0064a1a4ad96862c90442ce72134ee8fefc1","AGCY-51dcf5e7-b208-42c4-87f1-58b54f548575","2 Smart Women"
"29ab9d7736c50c0cdc735d9406bbde0bc9dc8c94","AGCY-b2ce85bc-732a-4748-9af4-8037ccbf6d9c","Innesco LTD"
"b4ff7441f123d424598bafe9560415bf976b8584","AGCY-1f12f4be-0720-4203-9cbf-a3b2b6b06436","PRxDigital"
"adafb955325735da4619902d06d05f37496649b3","AGCY-d073312e-c95c-4263-8cb8-edf907b91713","Credit Sesame"
"7e032f5eeaccd0d94037220ba11d4766821f02cf","AGCY-6d0ef3a7-6b6d-463c-91b4-4021662026e4","bgill"
"5620c81060f5920245573c7cf4c78d75f7921e26","AGCY-45191ee6-c81b-45f4-8f7a-c9d3c10d0bb8","Middle 8 Media Group LLC"
"77288edee4040b38cc773750c860023e4c5e254e","AGCY-ff5c1379-be3a-408e-bfa8-e3032a6925b7","Ecolab"
"eb0e248edbcb1c7193a011ff8eb7aa6984c3ac37","AGCY-65caecf2-f0cf-459f-a35b-680062d219ff","NOW Foods"
"c2dd859c9ebfb8252542c5cb10d9272ed4b18b09","AGCY-606d843d-976d-48ce-958e-64ba9e385118","EXTEND GROUP"
"66daba00beb5f14e9f75f53b946b197390033f9b","AGCY-e665e2d1-4fa6-40cb-9321-5af83014959c","VolleyMetrics"
"91760e03324fd14ce3caef302c9dfc051dbd74d4","AGCY-4ae7593d-6acc-4500-864a-7611994103d8","Hardman Communications"
"f0adac9325c1db91c034f1b66e844be2074737f8","AGCY-748b952f-43da-44ff-b28b-917ada76a261","Galileo Digital Agency"
"8775784a2bc1aa9638625ca89bd45e641cf4593f","AGCY-0d022624-74ab-458b-8ebd-b25988d68026","Focused Image"
"960ba9bf1563b1a3c0b226e19b52024f0666338a","AGCY-38cabeeb-9da2-46cc-a4e1-09d3a40c96a0","Marketran"
"e890f280db082f1614b8d8f197517fb7945b13bc","AGCY-27ca8266-212e-477b-a1b0-bb6b29555455","Dodier & Company"
"71c22c916376de1c5e9aba364d81227dd3ca1e8b","AGCY-f5bbe1d9-d088-4015-b04d-6ddc1fda7407","Ahmed Seddiqi & Sons"
"6008c81cc6d0e0b0ec5cafa50798131800c9181a","AGCY-325e60a8-28ad-419c-8cbf-a4818f093cf7","NEP Group"
"a89c83b4618185442755c2996f2b55b09ab0f216","AGCY-d856abeb-1fd7-4c57-936f-a09dfeefaa82","MEC Cairo"
"039c5b40d1809533b17b18c48f1b5537c24cd192","AGCY-c77e114c-0415-4883-b01e-27c361b35931","Dart Container"
"5d8944ec26090bd34a7021c30faf3ff89a3453d5","AGCY-111ac14b-3820-4546-98e9-ddf61a8e6f97","Aktis Strategy"
"18fb93e953d7e1d01a72fd7f759ccc8293ee27b1","AGCY-72592d62-23d7-4b64-a789-893a93f2521d","Present Company"
"fcdc7e82b73ae5fc151c621a1ec8fa2caf70247a","AGCY-5962d2fa-d6fe-4b0c-8cd9-ffcef0276fe9","Golden 1"
"f0abf50255c9ad628eb654f83909a9fdbe7066b7","AGCY-c8953c44-ba93-4f87-b618-beedd288480b","Johnson Outdoors Watercraft"
"a8b1fe390bebffbf4207f2a3e9b1b2c1e7ff6ad5","AGCY-6ddd66a3-d6a5-4210-914c-c380216a6ecc","Shovi Websites"
"41394f7dbb2038318e39699ac0add0a1acb3ff6f","AGCY-2ada3684-5796-4e05-9403-cbe6bdf3c646","Reverb Inc"
"322a32f369c92a484e27afdec1ad971cf998ccec","AGCY-0c10d580-ec41-4355-b15c-edb723e1db6a","creditsuisse"
"a5b1d5d354e0654797bfba6d69de5aa7e2ad0f4b","AGCY-a2014ab7-f6bf-4770-829b-0be79f0625f5","African Wildlife Foundation"
"f01127769aae0c658c88b6488c4fe96bde6a7cfe","AGCY-21de5bec-1143-472c-b2ee-a556760ca386","RevHealth"
"7d9ff285ce0c9001cb67a8a32964e72924423f05","AGCY-49a7bab6-8160-4302-b902-ab9caefd2e7a","Visit Jacksonville"
"3c23f2c5043461d9b7e909cb573d55127aec3540","AGCY-c4528ead-c5f8-4f71-9181-68260bf97c5d","Clif Bar"
"a36656c8f8e36b081a3b027db372f59e4affb954","AGCY-2a20fe18-5b59-4d59-bd8c-3b72b76b2ed3","Tequila Spain"
"541613ca232ef42824f8984b2621c2f2031908c8","AGCY-2e350685-1c17-4458-8c39-06a0fc9b0999","Bohlsen Group"
"e8a1c333ea42c052ddcc637887013af87bf2ebc8","AGCY-34114ccd-88b1-4d9e-b02d-2407dee5be66","Chester & Company"
"04d76e2e13f743db1f1550380573e01792198908","AGCY-5d36d1eb-23c1-4e93-b798-3fa8157e0234","Evident Communications"
"c68c0d523e4309c979d28006c69107e5486ccf55","AGCY-6f30edd0-116b-4956-92a6-611525674a3b","Byrne PR"
"1b51939de57d07365aa4b65f1c7621712e2f7962","AGCY-8dcf65ed-8289-459a-8d8a-b6a482d709e8","Hatch130"
"5c06ec885194bd77e05340538c136b71a269dd67","AGCY-195d6f9d-0614-4018-9479-b38660260361","Tailwind Ltd"
"2c43f7d9b645361711a7df73b22abe0ca8cf70f3","AGCY-6391c882-3b91-454c-a388-cc887bcee469","doTerra"
"50e093d6821ebb8497c46141dab38179d9f3f546","AGCY-b048c2fb-7302-4a22-befd-b9c1f4ca800a","VIVA! Communications Pty Ltd"
"c3489d055a4d02e1cb6d2b34da66bc1783dc8710","AGCY-ecef6f44-b116-4c87-ba8e-f450a867b0e1","ViewSource"
"e5beaf3499e3db98f1d359cddb9014b66acf22b3","AGCY-74618793-93f8-409a-a9e6-600de478bff4","Adagio Teas"
"87baf1f294fa8918de9f8003ab11e4cc7ff361e0","AGCY-2ff2324a-b4c6-4e74-bbd4-b6c0c4bf58e0","SnapPower"
"02c25a7bd54806b33dec2bba3fdc814b4163ab9a","AGCY-c8dda1a3-27b4-4ee3-95a1-f0982b57411e","Krispy Kreme Doughnut "
"029ddd3114330e292d9af890a9cea07f175e8a71","AGCY-a44d5fc8-a348-4a1a-806a-fff59b99fdbb","Keller Rohrback"
"27775c74709f33dc0aacf81793cf820799b8c495","AGCY-a0aea053-e77b-4195-8b6d-38184e1bd4a4","Jackman Reinvents"
"70d9402d75c455460cdb2b9ffb9abfd750c0dfe6","AGCY-bbf75216-9817-4873-9ece-da533c085018","Alpine Bank"
"f51cbbf7dacc1ad9acfe0fd7e2e203572eef17a4","AGCY-409c25bb-c168-4271-bf8b-a2059e1fdd45","Creative Stream Inc.  "
"1c62075bb4b011487c7748e5f0f169d5bea609d9","AGCY-83388462-498c-4b7c-94d0-864385486a88","Dentkicker Strategies"
"2c240d885d4a319871c4cd9cf627d06979685603","AGCY-32d7adfd-de18-4998-8c05-c2a8561e432b","Expected Insights"
"f6a094e73e40158d743767f97fa8625747a1e1d8","AGCY-f38a646d-5736-4b1f-8ae9-529ce6dd14b9","Franco Public Relations Group"
"2c26fb64d6f5a3351c78515c1356fa0ccaf5a781","AGCY-a3db9a69-b3fa-4861-ab10-8b37fd8c60ea","DelCastillo"
"cd380f2b7460c0abae37412aff8099ca557d24a4","AGCY-bff84fd5-fd31-46c5-8bff-d31fdf810ef5","Rostrum Ltd"
"9cb96bc0ca2bc3e033697796bce1361db53985b0","AGCY-f41a20b5-e40a-4ac6-b8d3-83711d79eb99","Red Mud Media"
"167a729e328fd3c13c7e26995a3a504c0e08eb46","AGCY-04214d37-044b-4205-9bc4-c5079ef2d792","NuWorks"
"7d1981cc1255805705e7d6c9fca23c3a265e933f","AGCY-130186c1-491d-45a1-8ab2-d6a8b2fcdb2e","Reshift Media"
"4dda3e7648c2a73cdbbf0866e53749a812b51c95","AGCY-ccfdcc93-21bd-448c-83a5-7da3e5ecb275","APO"
"a37221c469f9ae4e30cd5ec35bd3da596edc20bf","AGCY-d97c6ffd-6fc5-4d84-8db8-8aa1bf0dae7d","T3"
"4ec0bafe4d8e7e58830f2e9263d4b489fc5af643","AGCY-c94bc2b3-72ac-451d-8d2b-94e40012eb03","Serato"
"469465f2706c33b8ad037d7a6146305aedcd7f52","AGCY-7f45ef74-e9da-46ba-8b4c-5d8313cfb125","Simply 7 Snacks"
"5900f48cd4bd95442d7f31ea91537ccda763bb3a","AGCY-738e476e-931e-4079-a6f6-c001cd5dc83e","Rawlings Sporting Goods "
"67f3fc8e5eed6a48bb6617b5b0e14da90c2d45a3","AGCY-0240211b-aa35-4203-bff2-53098b7e44a0","Sapient"
"19f2da30e53683dce525f1e3ddee6da317101249","AGCY-ba03004f-3bfe-4872-9d03-59aaa68db20a","MassMedia Corporate Communications"
"857b57e10d6966b90172dd25463f188034e257dc","AGCY-94a9bc35-beb1-4cae-a2dc-432b7ed85ccd","rEvolution"
"dcc1255a9fcf9dc89ba2df60f9c5f4c17721281e","AGCY-4b85bb7b-de09-459e-85cf-d11da01600f1","TLC Enterprises"
"22cfea905ccda0bf3932d3e5fac16db10468e0b0","AGCY-80f7a4a2-cb7c-42c9-90ae-d4bf5ca1b445","Big Picture LTD"
"711fbad5c1988aa2cef2d636e697773b2f9e8aa4","AGCY-68494fb0-17d4-420d-8f29-d6b86ebe82f3","Muscular Dystrophy Association"
"e4c1f068630893530ac70cb8c31f1fef372ef28e","AGCY-d58e2fee-cfbf-49b9-9c64-f14b571a4ce5","Sam Poulsen"
"fc1273ea0d459648bb5e04fcdcfe813f26abf5c3","AGCY-7ab2bdc5-f1ff-42f2-9ddb-d1570f05434f","Ole Miss"
"0953c62bca38c76618d731c2ce12c7774f8bbcd5","AGCY-3b9e79f9-9663-43c8-820b-53780cd6d92c","OpenSail International Inc"
"104d135b39c507bd7d7e5efcc2c7a48cd2c3687d","AGCY-95540122-832f-4a95-a712-5ea7786e66c5","Mountain America Credit Union"
"9a41479b9b31bd83bd60e21bde5a75bac5bc4929","AGCY-a8cac56f-51ec-43dd-a05a-f08ad457776e","mophie"
"169b766809124193e3df367b9fe81984c86fc4ba","AGCY-739600ff-3c1b-4d9b-bc92-dbfe0f9af656","IKO"
"e4c197ef370e274d29b91ea4ce6de38b0be33908","AGCY-d6dd6e40-70e8-4f60-98a3-6ef02603ff79","Really Social"
"2d9180d9a6da19cb697bac6048743d27f2e13087","AGCY-059d4e34-e7f6-47f7-a44b-052d140ab5c5","Fugu Software Factory"
"4e365074e0c4d504091c950bf78f8c8d80405073","AGCY-cf617227-09b8-4f72-b2ab-547efb55b4c1","Publicis MY"
"2fa00e9dd30244815dc19ac317b77521052e7941","AGCY-b6769ad5-9729-4787-9afa-48b8a8ea21fc","EMG Acquisition Group"
"99ab178524dfcee1e62d67ea10909d162449f3c6","AGCY-d841cdf0-6aad-4bbc-8b1c-a658686b5048","Breckenridge Tourism Office"
"2e415a73c66c5ac2ed9546fe00cb9200d485a67e","AGCY-9b2ae31b-758c-4046-8d16-ba8a8320ebe3","BYU-Idaho"
"867e3f3ae20d54479deab3f3f3f0f75df9f7953d","AGCY-1b259bc5-8c94-4cfe-a0d2-f595ceccd903","Hotspex"
"9e4b8af00e2414f64c80b7a73c82c56566a74d5e","AGCY-13f54305-792c-4925-a07a-d5b7c92c7ec6","Atlanta Braves"
"6c2077ab03e3a31af8f5ef9e36e2dc1ac56e536b","AGCY-a2f91171-df6e-4968-8e25-8bfefd089b2a","Direct Focus Marketing Communications Inc."
"2da8c16476bad02eab9727c75a1189e0f3c77252","AGCY-435949af-9341-4c3e-9485-bfeedd998655","Zizzo Group"
"c73923dcb68a7ab0cc6447b6a92eeb8dd83d28a0","AGCY-f4058d04-d596-47b8-a574-3dfb23ab182d","Tap Influence"
"f168549230f9fd2bd38addf96f23fdfe8ec5b19f","AGCY-91769d08-10e9-47d9-8ed2-52f4e29a70bb","Wiideman Consulting Group"
"831fb9659535ca49ec1d356a108ae909f5f5487f","AGCY-bff008dc-8434-447d-827c-26a520c24c16","FDA"
"cd0bd7b723130fe77cec075f3f322222e24ca52c","AGCY-2f8dd49d-73ab-4c48-8167-96f23db8170b","Evine"
"cb5992aa45c70bc7424f2c0f7fef6d9f6fad8a9c","AGCY-b5287595-95af-49d6-818b-dbef248c6b61","Caldwell VanRiper"
"b63798c60ac206d78a1242af140e76c713da901f","AGCY-707d144a-4b7e-43ce-b586-e33f966c7196","Mediacomp Inc"
"0515f213d2ae05c2e3840e6f5578b83923518203","AGCY-fbc4ed35-dd53-4f6e-98df-7188343d9613","CHE Proximity"
"abc9e9ccb4038e145352bdfe2c954c37223bfca2","AGCY-a4769bb5-7310-4481-baca-09412f83f06d","LifeVantage Corporation"
"b47716ca6ef8cd7471d9fd5160b5ed0ede531999","AGCY-e05fd26d-f011-447a-b012-94b477c24335","iCrossing Mexico"
"cb5feed179ff38080f39fea45a206ba4cb09792c","AGCY-94c183e7-6fa1-41c5-8462-033e30234396","Sapient Consulting"
"e12ffac245d83558005939bb3bd0b9b3c81d7c91","AGCY-77874c84-f6e3-45dc-9f20-a4b59dc9ed3a","Workfront "
"4f66529dbb57a006e788aeabf241635247245276","AGCY-fe7d16c9-4761-4e27-8573-4e51fe91e84a","Leo Burnett Malaysia"
"d8e1694f1444943c74a2605dd1a035179174c2c3","AGCY-5b203c89-587d-4adf-8eb0-de933877a3c9","DTR Advertising, Inc. d/b/a Mercury Media"
"75156db8a15ff831c4e6e78a99f67aa504553c79","AGCY-94dace4f-233f-4192-a47e-8fde9c47b274","Alexander's"
"e1e6bea4ab68ba6fce983261c8d54dcd6cc2e155","AGCY-68ff98ff-5048-403a-a2ce-fc08296f15a1","RTOP"
"5c9c3f2fb9ac8d2b40da3cb1bd69e76c2ca7d488","AGCY-e05870bd-0cf8-4244-8bcd-e57c5633c0de","WellDoc Inc."
"bdb1c7fd6793cc4a04b7ae49dde56f5f3d58fe15","AGCY-d7a8f60c-6805-419e-a752-17dfa31efd94","Demonstrate PR"
"157870514361e0a1cce5cc5924cd8442955ed1f4","AGCY-a02fd769-3077-45fe-b24b-7a8a1b30f87e","Gooden Group"
"38af71a3cf8abb5e58d15c9266692574cd0565ee","AGCY-4745b8f4-4922-4bca-b9b0-dbf9ef7d901d","Weber Shandwick"
"1a472991c0400a4a31ee1281dc54676a0085df8c","AGCY-0602b5d7-b2eb-4ee6-90a8-52bb2697eb2a","Superfly"
"e9a1b0b768d1bd165f4caf938271d54f2a0aea5d","AGCY-93358246-0f2c-43e2-8ec8-a218483a8c25","Verdin"
"5117903b0377ff6537c47d88fa4a49a5158d2f8c","AGCY-b403ceda-9df9-46e3-b409-b03bf072d31c","Ntegrity Pty Ltd"
"c8bdec0afe22cb4d62ae0e371143e89f5f986068","AGCY-4f623472-1e4a-4e19-8237-d6281ede2871","JellyJar Co 2"
"e62cfe6e981b9a71bf00aa38f792bb70a38145cd","AGCY-35b711d0-6ec5-4198-b489-9e0d9305e9d5","EvansHardy & Young Inc."
